loan_amnt,term,int_rate,installment,grade,sub_grade,home_ownership,annual_inc,issue_d,loan_status,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,total_pymnt,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,pub_rec_bankruptcies,year,is_default,outstanding_principal,net_credit_loss,risk_segment,risk_adjusted_revenue,income_group,dti_group
28000, 36 months,16.99,998.14,D,D1,MORTGAGE,220000.0,2016-09-01,Fully Paid,debt_consolidation,CO,5.69,0.0,2.0,33429.8148669881,28000.0,5429.81,0.0,0.0,0.0,2016,0,0.0,0.0,High Risk,5429.81,200k+,0-10
14700, 36 months,17.86,530.41,D,D5,MORTGAGE,34000.0,2015-10-01,Fully Paid,debt_consolidation,MN,28.66,0.0,0.0,15303.960001924,14700.0,603.96,0.0,0.0,0.0,2015,0,0.0,0.0,High Risk,603.96,<40k,20-30
16000, 60 months,13.98,372.13,C,C3,RENT,74000.0,2014-07-01,Charged Off,debt_consolidation,KS,20.48,0.0,0.0,12622.9,6886.94,4649.09,0.0,1086.87,0.0,2014,1,9113.060000000001,8026.190000000001,Medium Risk,-3377.1000000000013,40k-80k,20-30
5000, 36 months,18.49,182.0,D,D5,RENT,105000.0,2016-01-01,Fully Paid,moving,CA,4.81,0.0,0.0,5692.1500000082,5000.0,692.15,0.0,0.0,0.0,2016,0,0.0,0.0,High Risk,692.15,80k-120k,0-10
6000, 36 months,23.4,233.52,E,E5,OWN,80000.0,2013-11-01,Fully Paid,debt_consolidation,NY,17.99,0.0,1.0,8406.2601058598,6000.0,2406.26,0.0,0.0,0.0,2013,0,0.0,0.0,High Risk,2406.26,40k-80k,10-20
1000, 36 months,8.18,31.42,B,B1,RENT,69000.0,2015-03-01,Fully Paid,major_purchase,WA,0.0,0.0,0.0,1118.5857223268,1000.0,118.59,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,118.59,40k-80k,
35000, 36 months,12.99,1179.12,B,B4,MORTGAGE,125500.0,2013-10-01,Fully Paid,debt_consolidation,NC,14.59,0.0,1.0,42448.3088627249,35000.0,7448.31,0.0,0.0,0.0,2013,0,0.0,0.0,Medium Risk,7448.31,120k-200k,10-20
10000, 60 months,13.59,230.57,C,C2,RENT,63000.0,2017-08-01,Charged Off,debt_consolidation,NH,24.88,0.0,0.0,2989.86,1632.62,1357.24,0.0,0.0,0.0,2017,1,8367.380000000001,8367.380000000001,Medium Risk,-7010.140000000001,40k-80k,20-30
28000, 36 months,13.67,952.5,C,C3,MORTGAGE,75000.0,2016-06-01,Current,debt_consolidation,MD,22.69,0.0,0.0,30496.88,24296.42,6200.46,0.0,0.0,0.0,2016,0,3703.5800000000017,0.0,Medium Risk,6200.46,40k-80k,20-30
3200, 36 months,17.14,114.32,D,D4,RENT,35000.0,2015-01-01,Fully Paid,debt_consolidation,FL,10.19,0.0,0.0,4136.9239941839,3200.0,921.92,15.0,0.0,0.0,2015,0,0.0,0.0,High Risk,921.92,<40k,10-20
6500, 36 months,11.99,215.87,B,B5,MORTGAGE,33500.0,2017-07-01,Current,major_purchase,MO,20.53,0.0,0.0,4097.2,3140.63,956.57,0.0,0.0,0.0,2017,0,3359.37,0.0,Medium Risk,956.57,<40k,20-30
24000, 36 months,6.99,740.95,A,A2,MORTGAGE,82000.0,2016-08-01,Current,credit_card,KS,16.96,1.0,2.0,22219.18,19643.91,2575.27,0.0,0.0,0.0,2016,0,4356.09,0.0,Low Risk,2575.27,80k-120k,10-20
20000, 36 months,10.49,649.96,B,B3,RENT,75000.0,2016-09-01,Current,debt_consolidation,CA,27.61,0.0,1.0,18836.9,15605.49,3231.41,0.0,0.0,0.0,2016,0,4394.51,0.0,Low Risk,3231.41,40k-80k,20-30
19200, 36 months,8.67,607.62,B,B1,RENT,51230.0,2014-11-01,Fully Paid,credit_card,MI,30.48,0.0,0.0,21833.9691648732,19200.0,2633.97,0.0,0.0,0.0,2014,0,0.0,0.0,Low Risk,2633.97,40k-80k,30-40
16000, 60 months,19.99,423.82,E,E4,MORTGAGE,72000.0,2015-09-01,Fully Paid,debt_consolidation,OH,33.5,1.0,2.0,19110.93,16000.0,3110.93,0.0,0.0,0.0,2015,0,0.0,0.0,High Risk,3110.93,40k-80k,30-40
11575, 36 months,18.25,419.92,E,E1,RENT,46000.0,2015-06-01,Fully Paid,debt_consolidation,RI,10.41,0.0,2.0,14309.4728212533,11575.0,2734.47,0.0,0.0,0.0,2015,0,0.0,0.0,High Risk,2734.47,40k-80k,10-20
15000, 36 months,13.66,510.2,C,C3,MORTGAGE,124000.0,2015-01-01,Fully Paid,debt_consolidation,CT,15.06,0.0,3.0,17740.3700249659,15000.0,2740.37,0.0,0.0,1.0,2015,0,0.0,0.0,Medium Risk,2740.37,120k-200k,10-20
12000, 60 months,14.65,283.28,C,C5,MORTGAGE,38000.0,2015-06-01,Fully Paid,debt_consolidation,MO,25.27,0.0,0.0,15199.593361717,12000.0,3199.59,0.0,0.0,1.0,2015,0,0.0,0.0,High Risk,3199.59,<40k,20-30
5000, 36 months,8.24,157.24,B,B1,MORTGAGE,45000.0,2017-01-01,Fully Paid,debt_consolidation,NV,23.68,0.0,0.0,5209.5359298007,5000.0,209.54,0.0,0.0,0.0,2017,0,0.0,0.0,Low Risk,209.54,40k-80k,20-30
20000, 36 months,12.74,671.38,C,C1,OWN,100000.0,2017-04-01,Fully Paid,debt_consolidation,CA,2.94,3.0,2.0,22538.9347969809,20000.0,2538.93,0.0,0.0,0.0,2017,0,0.0,0.0,Medium Risk,2538.93,80k-120k,0-10
16800, 60 months,25.49,497.95,E,E4,MORTGAGE,103000.0,2017-02-01,Charged Off,debt_consolidation,MO,10.08,1.0,1.0,8593.27,2077.55,4372.01,49.8,2093.91,0.0,2017,1,14722.45,12628.54,High Risk,-8256.53,80k-120k,10-20
15000, 36 months,6.24,457.97,A,A2,MORTGAGE,71000.0,2015-11-01,Fully Paid,debt_consolidation,NY,19.88,0.0,0.0,16433.539038529,15000.0,1433.54,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,1433.54,40k-80k,10-20
5000, 36 months,7.89,156.43,A,A5,MORTGAGE,55400.0,2015-02-01,Fully Paid,debt_consolidation,GA,14.23,2.0,0.0,5609.339806305,5000.0,609.34,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,609.34,40k-80k,10-20
25000, 60 months,19.03,648.93,D,D3,MORTGAGE,80000.0,2017-08-01,Current,debt_consolidation,WY,9.59,0.0,0.0,11654.31,5212.1,6442.21,0.0,0.0,0.0,2017,0,19787.9,0.0,High Risk,6442.21,40k-80k,0-10
24250, 36 months,6.92,747.89,A,A4,MORTGAGE,185000.0,2015-03-01,Fully Paid,debt_consolidation,NY,20.23,0.0,0.0,26167.295002174,24250.0,1917.3,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,1917.3,120k-200k,20-30
17000, 60 months,9.16,354.22,B,B2,RENT,43000.0,2016-04-01,Current,debt_consolidation,GA,21.52,0.0,1.0,12047.8,8675.69,3372.11,0.0,0.0,0.0,2016,0,8324.31,0.0,Low Risk,3372.11,40k-80k,20-30
6000, 36 months,18.06,217.1,D,D2,OWN,20000.0,2017-07-01,Fully Paid,debt_consolidation,FL,20.35,0.0,0.0,7246.1800065458,6000.0,1246.18,0.0,0.0,1.0,2017,0,0.0,0.0,High Risk,1246.18,<40k,20-30
5500, 36 months,10.49,178.74,B,B3,RENT,45000.0,2016-08-01,Fully Paid,credit_card,PA,8.24,6.0,1.0,5900.5544999101,5500.0,400.55,0.0,0.0,0.0,2016,0,0.0,0.0,Low Risk,400.55,40k-80k,0-10
14000, 60 months,22.39,389.78,E,E1,MORTGAGE,49000.0,2016-07-01,Current,debt_consolidation,CO,20.43,0.0,1.0,12495.24,5903.27,6518.5,73.47,0.0,0.0,2016,0,8096.73,0.0,High Risk,6518.5,40k-80k,20-30
3500, 36 months,9.99,112.92,B,B3,MORTGAGE,61800.0,2015-08-01,Fully Paid,other,MO,16.02,0.0,2.0,4007.883262728,3500.0,507.88,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,507.88,40k-80k,10-20
35000, 36 months,7.89,1095.0,A,A5,MORTGAGE,135000.0,2015-11-01,Fully Paid,debt_consolidation,PA,12.76,1.0,0.0,39021.0998884494,35000.0,4021.1,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,4021.1,120k-200k,10-20
27000, 36 months,11.44,889.59,B,B4,MORTGAGE,65000.0,2017-05-01,Current,credit_card,AL,36.84,0.0,1.0,18784.35,14621.44,4162.91,0.0,0.0,0.0,2017,0,12378.56,0.0,Medium Risk,4162.91,40k-80k,30-40
1200, 36 months,9.44,38.41,B,B1,RENT,48900.0,2017-10-01,Current,debt_consolidation,CA,15.56,0.0,0.0,618.23,491.9,126.33,0.0,0.0,0.0,2017,0,708.1,0.0,Low Risk,126.33,40k-80k,10-20
13000, 36 months,8.39,409.72,B,B1,MORTGAGE,71000.0,2016-02-01,Fully Paid,credit_card,OR,22.06,0.0,2.0,14247.7647509308,13000.0,1247.76,0.0,0.0,0.0,2016,0,0.0,0.0,Low Risk,1247.76,40k-80k,20-30
2200, 36 months,20.0,81.76,D,D4,RENT,12000.0,2017-10-01,Fully Paid,debt_consolidation,NC,13.5,0.0,1.0,2616.361067494,2200.0,416.36,0.0,0.0,0.0,2017,0,0.0,0.0,High Risk,416.36,<40k,10-20
12000, 60 months,24.85,351.17,E,E3,OWN,47500.0,2017-08-01,Fully Paid,home_improvement,TX,3.56,0.0,3.0,12124.7503333327,12000.0,124.75,0.0,0.0,0.0,2017,0,0.0,0.0,High Risk,124.75,40k-80k,0-10
7000, 36 months,8.59,221.27,A,A5,MORTGAGE,125000.0,2016-07-01,Fully Paid,home_improvement,NY,3.52,0.0,0.0,7223.061401411,7000.0,223.06,0.0,0.0,0.0,2016,0,0.0,0.0,Low Risk,223.06,120k-200k,0-10
12000, 36 months,6.92,370.09,A,A4,MORTGAGE,110000.0,2015-05-01,Fully Paid,credit_card,AK,10.36,0.0,0.0,13318.486149331,12000.0,1318.49,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,1318.49,80k-120k,10-20
9600, 36 months,6.49,294.19,A,A2,MORTGAGE,56000.0,2016-01-01,Fully Paid,debt_consolidation,AL,15.54,0.0,0.0,10373.424093369,9600.0,773.42,0.0,0.0,0.0,2016,0,0.0,0.0,Low Risk,773.42,40k-80k,10-20
11000, 36 months,18.06,398.01,D,D2,MORTGAGE,47616.0,2017-06-01,Current,debt_consolidation,NV,19.61,0.0,1.0,7540.12,5069.22,2470.9,0.0,0.0,0.0,2017,0,5930.78,0.0,High Risk,2470.9,40k-80k,10-20
8000, 36 months,11.39,263.39,B,B3,MORTGAGE,90000.0,2017-03-01,Current,debt_consolidation,MN,10.29,0.0,0.0,6047.85,4793.04,1254.81,0.0,0.0,0.0,2017,0,3206.96,0.0,Medium Risk,1254.81,80k-120k,10-20
10000, 36 months,11.49,329.72,B,B5,MORTGAGE,35000.0,2016-10-01,Current,debt_consolidation,MO,33.81,0.0,1.0,9373.65,7595.73,1777.92,0.0,0.0,0.0,2016,0,2404.2700000000004,0.0,Medium Risk,1777.92,<40k,30-40
6000, 36 months,6.97,185.19,A,A3,RENT,63000.0,2016-03-01,Fully Paid,debt_consolidation,GA,17.33,0.0,0.0,6654.2283260717,6000.0,654.23,0.0,0.0,1.0,2016,0,0.0,0.0,Low Risk,654.23,40k-80k,10-20
25000, 36 months,7.35,775.94,A,A4,MORTGAGE,75000.0,2017-09-01,Current,home_improvement,NC,17.65,0.0,0.0,13180.77,11122.89,2057.88,0.0,0.0,0.0,2017,0,13877.11,0.0,Low Risk,2057.88,40k-80k,10-20
18000, 60 months,20.8,484.94,E,E1,RENT,125000.0,2013-09-01,Fully Paid,credit_card,FL,23.99,0.0,0.0,19825.9828211601,18000.0,1825.98,0.0,0.0,0.0,2013,0,0.0,0.0,High Risk,1825.98,120k-200k,20-30
24700, 60 months,30.75,810.55,F,F5,RENT,25800.0,2017-12-01,Current,other,NY,75.86,0.0,0.0,11263.31,2946.35,8316.96,0.0,0.0,0.0,2017,0,21753.65,0.0,High Risk,8316.96,<40k,40+
25000, 36 months,6.49,766.12,A,A2,MORTGAGE,136622.0,2016-02-01,Fully Paid,debt_consolidation,MD,17.82,2.0,0.0,27535.6712039327,25000.0,2535.67,0.0,0.0,0.0,2016,0,0.0,0.0,Low Risk,2535.67,120k-200k,10-20
30000, 60 months,15.61,723.34,D,D1,MORTGAGE,125000.0,2015-08-01,Fully Paid,debt_consolidation,TN,24.79,0.0,0.0,41901.2576803189,30000.0,11901.26,0.0,0.0,0.0,2015,0,0.0,0.0,High Risk,11901.26,120k-200k,20-30
17950, 60 months,21.45,490.17,D,D5,MORTGAGE,49920.0,2017-05-01,Charged Off,debt_consolidation,PA,20.77,1.0,1.0,1449.12,517.07,932.05,0.0,0.0,0.0,2017,1,17432.93,17432.93,High Risk,-16500.88,40k-80k,20-30
5600, 36 months,11.99,185.98,C,C1,MORTGAGE,120000.0,2016-05-01,Current,debt_consolidation,PA,29.95,0.0,3.0,6133.61,5053.3,1080.31,0.0,0.0,0.0,2016,0,546.6999999999998,0.0,Medium Risk,1080.31,80k-120k,20-30
11875, 36 months,12.74,398.64,C,C1,OWN,27000.0,2016-11-01,Current,credit_card,OH,19.51,0.0,1.0,10746.47,8470.9,2275.57,0.0,0.0,1.0,2016,0,3404.1000000000004,0.0,Medium Risk,2275.57,<40k,10-20
35000, 60 months,30.84,1150.5,G,G2,RENT,91600.0,2017-04-01,In Grace Period,debt_consolidation,NY,16.12,0.0,2.0,24040.57,6844.89,17195.68,0.0,0.0,0.0,2017,0,28155.11,0.0,High Risk,17195.68,80k-120k,10-20
25000, 36 months,9.44,800.13,B,B1,RENT,72000.0,2017-08-01,Current,debt_consolidation,NV,21.82,1.0,1.0,14376.12,11620.06,2756.06,0.0,0.0,0.0,2017,0,13379.94,0.0,Low Risk,2756.06,40k-80k,20-30
6000, 36 months,9.93,193.41,B,B2,MORTGAGE,101000.0,2017-08-01,Current,debt_consolidation,CA,17.63,0.0,2.0,3355.86,2680.86,675.0,0.0,0.0,1.0,2017,0,3319.14,0.0,Low Risk,675.0,80k-120k,10-20
4000, 36 months,17.09,142.8,D,D1,MORTGAGE,55000.0,2017-09-01,Fully Paid,credit_card,VA,21.36,1.0,2.0,4286.7943808239,4000.0,286.79,0.0,0.0,0.0,2017,0,0.0,0.0,High Risk,286.79,40k-80k,20-30
21600, 36 months,6.03,657.41,A,A1,MORTGAGE,75000.0,2013-11-01,Fully Paid,debt_consolidation,NJ,16.74,0.0,0.0,23300.3399962508,21600.0,1700.34,0.0,0.0,0.0,2013,0,0.0,0.0,Low Risk,1700.34,40k-80k,10-20
15000, 36 months,12.12,499.08,B,B3,MORTGAGE,114560.0,2013-05-01,Fully Paid,debt_consolidation,IL,20.99,0.0,2.0,17961.3400112556,15000.0,2961.34,0.0,0.0,0.0,2013,0,0.0,0.0,Medium Risk,2961.34,80k-120k,20-30
35000, 36 months,7.89,1095.0,A,A5,OWN,188000.0,2015-11-01,Fully Paid,credit_card,TX,10.72,2.0,0.0,38747.9902270288,35000.0,3747.99,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,3747.99,120k-200k,10-20
12000, 36 months,8.24,377.37,B,B1,MORTGAGE,62400.0,2017-05-01,Current,credit_card,AZ,25.75,0.0,0.0,7922.8,6638.8,1284.0,0.0,0.0,1.0,2017,0,5361.2,0.0,Low Risk,1284.0,40k-80k,20-30
15000, 60 months,9.44,314.59,B,B1,MORTGAGE,55000.0,2017-08-01,Current,home_improvement,NC,19.33,0.0,0.0,5678.35,3785.46,1892.89,0.0,0.0,0.0,2017,0,11214.54,0.0,Low Risk,1892.89,40k-80k,10-20
30000, 36 months,12.29,1000.59,C,C1,RENT,95000.0,2015-03-01,Fully Paid,credit_card,TX,5.51,0.0,0.0,34223.7900015654,30000.0,4223.79,0.0,0.0,0.0,2015,0,0.0,0.0,Medium Risk,4223.79,80k-120k,0-10
7000, 36 months,11.22,229.91,B,B5,RENT,30000.0,2015-12-01,Fully Paid,debt_consolidation,IL,13.72,0.0,1.0,8272.016721615,7000.0,1272.02,0.0,0.0,0.0,2015,0,0.0,0.0,Medium Risk,1272.02,<40k,10-20
12000, 60 months,12.29,268.7,C,C1,MORTGAGE,62000.0,2015-08-01,Charged Off,credit_card,IN,12.65,2.0,0.0,11042.71,5390.46,2846.25,45.0,2761.0,0.0,2015,1,6609.54,3848.54,Medium Risk,-1002.29,40k-80k,10-20
30000, 36 months,7.24,929.61,A,A3,RENT,210000.0,2017-04-01,Current,credit_card,NY,12.94,0.0,0.0,21827.29,19053.86,2773.43,0.0,0.0,0.0,2017,0,10946.14,0.0,Low Risk,2773.43,200k+,10-20
25000, 36 months,12.99,842.23,B,B4,MORTGAGE,104244.0,2013-11-01,Fully Paid,debt_consolidation,TX,20.89,0.0,0.0,30320.2095639158,25000.0,5320.21,0.0,0.0,0.0,2013,0,0.0,0.0,Medium Risk,5320.21,80k-120k,20-30
6000, 36 months,9.17,191.28,B,B2,RENT,40000.0,2015-12-01,Fully Paid,credit_card,GA,30.33,0.0,0.0,6864.4106350704,6000.0,864.41,0.0,0.0,1.0,2015,0,0.0,0.0,Low Risk,864.41,<40k,30-40
12000, 60 months,13.33,275.07,C,C3,OWN,65000.0,2015-07-01,Charged Off,debt_consolidation,OH,24.78,0.0,1.0,3794.3,1490.71,1242.22,0.0,1061.37,0.0,2015,1,10509.29,9447.920000000002,Medium Risk,-8205.700000000003,40k-80k,20-30
12000, 60 months,18.24,306.3,D,D5,RENT,45000.0,2014-07-01,Charged Off,debt_consolidation,MD,7.6,0.0,1.0,8276.51,3556.24,3829.89,0.0,890.38,1.0,2014,1,8443.76,7553.38,High Risk,-3723.4900000000002,40k-80k,0-10
1100, 36 months,11.44,36.25,B,B4,RENT,21000.0,2016-12-01,Current,debt_consolidation,NC,34.97,0.0,0.0,991.8,806.33,185.47,0.0,0.0,0.0,2016,0,293.66999999999996,0.0,Medium Risk,185.47,<40k,30-40
24000, 60 months,11.22,524.46,B,B5,OWN,225000.0,2015-12-01,Charged Off,house,TX,22.34,1.0,3.0,4158.28,2480.52,1677.76,0.0,0.0,0.0,2015,1,21519.48,21519.48,Medium Risk,-19841.72,200k+,20-30
28500, 36 months,24.08,1119.34,F,F2,MORTGAGE,57000.0,2014-11-01,Fully Paid,home_improvement,NC,5.56,0.0,0.0,40361.2784642431,28500.0,11861.28,0.0,0.0,0.0,2014,0,0.0,0.0,High Risk,11861.28,40k-80k,0-10
6000, 36 months,9.17,191.28,B,B1,MORTGAGE,50000.0,2014-10-01,Fully Paid,home_improvement,FL,11.19,2.0,0.0,6885.81063507,6000.0,885.81,0.0,0.0,0.0,2014,0,0.0,0.0,Low Risk,885.81,40k-80k,10-20
11000, 60 months,11.99,244.64,B,B5,RENT,54000.0,2017-09-01,Fully Paid,debt_consolidation,PA,12.27,0.0,1.0,11826.160513792,11000.0,826.16,0.0,0.0,0.0,2017,0,0.0,0.0,Medium Risk,826.16,40k-80k,10-20
30000, 60 months,13.49,690.15,C,C2,MORTGAGE,120000.0,2017-01-01,Current,debt_consolidation,UT,10.23,0.0,0.0,17208.78,10121.88,7086.9,0.0,0.0,0.0,2017,0,19878.120000000003,0.0,Medium Risk,7086.9,80k-120k,10-20
8400, 36 months,18.99,307.87,D,D3,OWN,25000.0,2016-10-01,Charged Off,credit_card,CA,33.91,0.0,1.0,3666.1,1677.89,1084.08,0.0,904.13,0.0,2016,1,6722.11,5817.98,High Risk,-4733.9,<40k,30-40
25000, 36 months,14.33,858.46,C,C2,MORTGAGE,125000.0,2013-08-01,Charged Off,debt_consolidation,NJ,14.0,0.0,0.0,5150.76,3460.01,1688.65,0.0,2.1,0.0,2013,1,21539.989999999998,21537.89,Medium Risk,-19849.239999999998,120k-200k,10-20
14400, 36 months,8.39,453.84,A,A5,RENT,60000.0,2014-07-01,Fully Paid,debt_consolidation,MA,27.9,0.0,1.0,16362.5811537422,14400.0,1962.58,0.0,0.0,0.0,2014,0,0.0,0.0,Low Risk,1962.58,40k-80k,20-30
5000, 36 months,8.59,158.05,A,A5,RENT,42000.0,2016-08-01,Current,debt_consolidation,CT,20.77,1.0,0.0,4739.11,4075.16,663.95,0.0,0.0,0.0,2016,0,924.8400000000001,0.0,Low Risk,663.95,40k-80k,20-30
10000, 36 months,11.99,332.1,B,B5,RENT,53000.0,2017-06-01,Current,debt_consolidation,MD,13.21,0.0,3.0,7116.83,5720.22,1396.61,0.0,0.0,0.0,2017,0,4279.78,0.0,Medium Risk,1396.61,40k-80k,10-20
22550, 36 months,20.0,838.04,D,D4,RENT,50000.0,2017-09-01,Charged Off,credit_card,CA,37.23,0.0,1.0,6255.29,1895.56,1406.49,0.0,2953.24,0.0,2017,1,20654.44,17701.199999999997,High Risk,-16294.709999999997,40k-80k,30-40
13900, 36 months,13.33,470.56,C,C3,RENT,55000.0,2015-10-01,Fully Paid,debt_consolidation,CA,24.39,1.0,0.0,16394.3883893759,13900.0,2494.39,0.0,0.0,0.0,2015,0,0.0,0.0,Medium Risk,2494.39,40k-80k,20-30
34550, 60 months,16.99,858.48,D,D1,MORTGAGE,72000.0,2017-03-01,Charged Off,debt_consolidation,MN,6.34,0.0,0.0,9872.61,1123.69,1386.53,0.0,7362.39,0.0,2017,1,33426.31,26063.92,High Risk,-24677.39,40k-80k,0-10
24000, 60 months,13.11,547.43,B,B4,MORTGAGE,90000.0,2013-03-01,Fully Paid,debt_consolidation,CA,18.43,0.0,0.0,27155.5335085904,24000.0,3155.53,0.0,0.0,0.0,2013,0,0.0,0.0,Medium Risk,3155.53,80k-120k,10-20
20000, 36 months,9.75,643.0,B,B3,RENT,90000.0,2016-04-01,Fully Paid,credit_card,CA,12.2,0.0,0.0,22277.6420581633,20000.0,2277.64,0.0,0.0,0.0,2016,0,0.0,0.0,Low Risk,2277.64,80k-120k,10-20
6000, 36 months,11.49,197.83,B,B5,MORTGAGE,32000.0,2016-09-01,Charged Off,debt_consolidation,KY,8.21,0.0,1.0,1894.09,1011.34,371.55,0.0,511.2,0.0,2016,1,4988.66,4477.46,Medium Risk,-4105.91,<40k,0-10
7000, 36 months,19.52,258.44,E,E2,MORTGAGE,43000.0,2014-06-01,Fully Paid,debt_consolidation,NY,27.1,0.0,1.0,9303.6578307712,7000.0,2303.66,0.0,0.0,1.0,2014,0,0.0,0.0,High Risk,2303.66,40k-80k,20-30
24000, 36 months,21.45,909.76,D,D5,MORTGAGE,55000.0,2017-12-01,Current,debt_consolidation,OH,18.96,0.0,0.0,12878.62,7571.42,5307.2,0.0,0.0,0.0,2017,0,16428.58,0.0,High Risk,5307.2,40k-80k,10-20
20400, 60 months,8.18,415.4,B,B1,MORTGAGE,66700.0,2015-05-01,Charged Off,credit_card,MN,29.55,0.0,0.0,12858.86,9503.05,3355.81,0.0,0.0,0.0,2015,1,10896.95,10896.95,Low Risk,-7541.140000000001,40k-80k,20-30
20775, 60 months,18.25,530.38,E,E1,RENT,52000.0,2015-03-01,Charged Off,debt_consolidation,OK,35.15,0.0,1.0,13616.85,5552.91,6094.39,0.0,1969.55,0.0,2015,1,15222.09,13252.54,High Risk,-7158.150000000001,40k-80k,30-40
7500, 36 months,11.99,249.08,B,B3,RENT,40000.0,2013-12-01,Charged Off,credit_card,FL,29.49,0.0,0.0,1830.08,707.08,538.32,0.0,584.68,0.0,2013,1,6792.92,6208.24,Medium Risk,-5669.92,<40k,20-30
20000, 36 months,14.99,693.21,C,C4,MORTGAGE,65000.0,2016-11-01,Fully Paid,debt_consolidation,OR,19.85,0.0,1.0,24020.3735436852,20000.0,4020.37,0.0,0.0,0.0,2016,0,0.0,0.0,High Risk,4020.37,40k-80k,10-20
5000, 36 months,15.59,174.78,C,C5,MORTGAGE,45000.0,2016-08-01,Current,other,FL,13.73,0.0,0.0,5739.07,4509.04,1230.03,0.0,0.0,0.0,2016,0,490.96000000000004,0.0,High Risk,1230.03,40k-80k,10-20
18825, 60 months,17.57,473.64,D,D4,MORTGAGE,45000.0,2014-07-01,Charged Off,debt_consolidation,OH,17.01,0.0,0.0,10897.84,4562.61,4910.19,0.0,1425.04,1.0,2014,1,14262.39,12837.349999999999,High Risk,-7927.159999999999,40k-80k,10-20
7450, 36 months,16.99,265.58,D,D1,MORTGAGE,41000.0,2016-07-01,Late (31-120 days),credit_card,OK,9.16,0.0,1.0,7474.21,5407.81,2021.4,45.0,0.0,0.0,2016,0,2042.1899999999996,0.0,High Risk,2021.4,40k-80k,0-10
2500, 36 months,11.49,82.43,B,B5,OWN,54300.0,2017-01-01,Current,vacation,TX,21.31,0.0,2.0,2057.56,1643.34,414.22,0.0,0.0,0.0,2017,0,856.6600000000001,0.0,Medium Risk,414.22,40k-80k,20-30
14000, 36 months,17.09,499.77,D,D1,OWN,204000.0,2017-12-01,In Grace Period,debt_consolidation,WA,22.5,2.0,0.0,6510.11,4247.0,2263.11,0.0,0.0,0.0,2017,0,9753.0,0.0,High Risk,2263.11,200k+,20-30
20150, 36 months,11.99,669.18,C,C1,RENT,70000.0,2016-02-01,Fully Paid,debt_consolidation,CA,17.2,0.0,0.0,23133.5014317447,20150.0,2983.5,0.0,0.0,0.0,2016,0,0.0,0.0,Medium Risk,2983.5,40k-80k,10-20
15000, 60 months,15.05,357.25,C,C4,MORTGAGE,90000.0,2017-10-01,Current,debt_consolidation,OK,18.4,0.0,0.0,5370.45,2772.17,2598.28,0.0,0.0,0.0,2017,0,12227.83,0.0,High Risk,2598.28,80k-120k,10-20
12000, 36 months,13.99,410.08,C,C4,RENT,35000.0,2015-07-01,Fully Paid,debt_consolidation,WI,12.45,0.0,0.0,13829.73,12000.0,1829.73,0.0,0.0,0.0,2015,0,0.0,0.0,Medium Risk,1829.73,<40k,10-20
6000, 36 months,11.99,199.26,B,B5,MORTGAGE,125000.0,2014-12-01,Fully Paid,debt_consolidation,WI,24.46,4.0,0.0,6899.5900007505,6000.0,899.59,0.0,0.0,0.0,2014,0,0.0,0.0,Medium Risk,899.59,120k-200k,20-30
30000, 60 months,9.93,636.38,B,B2,MORTGAGE,100000.0,2017-07-01,Fully Paid,debt_consolidation,TX,8.83,0.0,1.0,30403.0126385909,30000.0,403.01,0.0,0.0,0.0,2017,0,0.0,0.0,Low Risk,403.01,80k-120k,0-10
10000, 36 months,10.91,326.97,B,B4,RENT,175000.0,2017-05-01,Fully Paid,debt_consolidation,TN,26.9,0.0,0.0,10057.5816666676,10000.0,57.58,0.0,0.0,0.0,2017,0,0.0,0.0,Low Risk,57.58,120k-200k,20-30
10525, 36 months,6.03,320.34,A,A1,MORTGAGE,55000.0,2014-05-01,Fully Paid,debt_consolidation,CA,19.59,0.0,0.0,11532.003010692,10525.0,1007.0,0.0,0.0,0.0,2014,0,0.0,0.0,Low Risk,1007.0,40k-80k,10-20
15000, 36 months,13.99,512.6,C,C3,RENT,85000.0,2016-11-01,Fully Paid,debt_consolidation,CA,21.28,0.0,1.0,18207.4813846018,15000.0,3207.48,0.0,0.0,0.0,2016,0,0.0,0.0,Medium Risk,3207.48,80k-120k,20-30
3500, 36 months,10.42,113.63,B,B3,RENT,50000.0,2017-12-01,Fully Paid,credit_card,NY,27.53,0.0,3.0,3503.3383611132,3500.0,3.34,0.0,0.0,1.0,2017,0,0.0,0.0,Low Risk,3.34,40k-80k,20-30
12000, 60 months,8.39,245.57,A,A5,MORTGAGE,72000.0,2014-10-01,Current,debt_consolidation,OH,29.05,0.0,1.0,12769.64,10096.35,2673.29,0.0,0.0,0.0,2014,0,1903.6499999999996,0.0,Low Risk,2673.29,40k-80k,20-30
